post_id,follower_count,like_count,comment_count,avg_comment_length,emoji_comment_ratio,post_hour,like_comment_ratio,engagement_rate,label
59,137344,164983,2,2,0.8751669174492915,18,76506.04324574998,1.0198314241038682,fake
16,133958,4975,108,9,0.065294576915038,23,44.3062675375005,0.0383557888385245,real
28,15075,16388,4,1,0.8480196591956023,21,3254.2764377393355,0.9435558879394916,fake
60,109763,15446,96,9,0.1275006252359375,5,159.87540992810128,0.1463768197902531,real
49,83154,78071,16,3,0.7263787656566536,8,4737.282280269629,0.8452669862263685,fake
97,171798,144017,5,2,0.8329192311541863,1,26266.13548033129,0.925082060209226,fake
48,135154,12925,83,9,0.26368540015152,16,156.12429495879888,0.0958556089930814,real
71,190476,19462,67,10,0.2804642114401358,20,270.92276357559206,0.1194455854915172,real
57,74444,2077,44,9,0.2702162340363754,2,43.48752291387723,0.0308164828036647,real
96,143709,125318,5,2,0.97,2,25063.6,0.872,fake
68,57653,2084,90,9,0.1295423279382729,20,24.49878690150002,0.0396349948551698,real
120,48001,4737,55,11,0.1367770182298324,13,86.84662114733104,0.1117725357526506,real
46,77405,2522,40,7,0.2674919801890827,23,62.638258807959744,0.0375576766367393,real
54,66838,2864,61,8,0.0540198616975712,19,50.5703820456996,0.0460100319879492,real
84,59342,79295,18,2,0.8645554566447669,9,4549.594186737349,1.1011966561549196,fake
39,166308,8938,90,10,0.1888084356442481,8,105.47484539929174,0.0572256400600037,real
56,90020,8707,53,7,0.2782759114868777,22,157.19810436588665,0.0811982359897737,real
114,98780,94032,19,2,0.877070078308901,8,4958.627272065133,0.8261761349036346,fake
110,10674,834,106,15,0.2329500217705177,6,7.533097679288764,0.0936242297648077,real
112,95436,77418,4,2,0.792477926763568,14,16165.79688405012,0.8534216273142974,fake
119,79625,5035,114,10,0.1386895879411594,11,43.94052535643811,0.0571792000745797,real
63,11954,14438,5,1,0.9968740481073524,12,2753.9190112328256,1.1024674496362654,fake
94,58037,66524,6,4,0.8218285635472834,20,10493.16456063796,1.1869517424424612,fake
59,146096,167032,1,2,0.8032943673655519,12,84659.8606352679,1.0735989787387634,fake
13,38003,47098,6,4,0.8222645087522139,13,7464.93467790238,1.0152971220122382,fake
85,8068,9033,3,1,0.7475666758766647,3,3258.3323887784577,1.039452060340865,fake
72,97350,14420,89,14,0.1005235716827561,18,144.01283316588035,0.1533778390574317,real
69,114371,131351,12,4,1.000205173183611,21,10142.311995820142,1.033415511967878,fake
67,189190,158398,8,5,0.8794690736306683,12,21166.78571429021,0.7867734386856077,fake
15,201934,18772,78,13,0.2541128038219224,15,237.86046815469203,0.1017725378920759,real
74,17125,540,86,12,0.2313118797765473,1,5.5013132686283,0.0392970223858472,real
12,50106,51331,13,2,0.6878021275097748,8,4122.172717781223,1.0376586855733785,fake
27,84508,80180,1,1,0.8871294484706291,18,34628.80839719812,0.91644182339645,fake
55,49213,52844,14,1,0.9172521070076252,6,4173.968720617503,1.148433154079076,fake
28,17078,15917,4,0,0.8144721766870636,3,3319.4203699524014,0.8486769472585878,fake
91,2188,2502,7,1,0.6866459302442618,16,302.9539344305613,1.0063774360099824,fake
13,42013,42775,5,4,0.9573417666652676,13,6858.598859751829,1.1032444110226656,fake
26,94787,6187,67,10,0.2031625609927175,9,96.14728837451942,0.0639108267056497,real
115,145488,15780,111,9,0.1996056992156349,2,120.66248483531538,0.1106728704147944,real
13,38068,49111,6,4,0.8560130370445915,14,6963.583075459001,1.164552992110038,fake
89,37639,1150,67,11,0.2810382491685436,7,18.775457319250695,0.0344509134583059,real
54,67299,2936,63,8,0.060023982569854,6,53.24109634558987,0.0462330647374381,real
32,21228,23908,9,2,0.9830725718638608,23,2322.0499512851898,1.093038527566322,fake
97,171480,144691,5,2,0.8665478111465261,4,23468.55679904766,0.9183650857565075,fake
113,124501,153842,7,3,0.6952658467183014,19,19647.717704132767,1.141563254180629,fake
52,70226,66618,16,1,1.0025842648549554,19,4150.2249906018,0.9075042978228356,fake
53,129986,142039,5,3,0.8074395831440456,22,23018.581848512888,1.0071755751631717,fake
9,160094,24835,75,15,0.2467751418476042,17,301.49831317785095,0.1440250194125119,real
34,6211,6882,4,2,0.9023791493715804,19,1546.1299371731263,0.9696698750454886,fake
19,113017,105670,6,2,0.7090498924069693,0,16394.471226863865,1.101855608250021,fake
66,16691,1297,46,13,0.1374703885405402,5,28.02673280904029,0.0780261979095093,real
80,169398,16280,40,9,0.1914592275063977,6,435.6236177222392,0.0988459732723852,real
24,95171,14831,77,6,0.1396651765292761,6,177.10896489767202,0.1489503893119028,real
66,16635,1167,45,13,0.1444567061497001,13,30.450627095354637,0.0728531169784628,real
83,53501,42114,17,3,0.705180774013509,11,2396.7715432727223,0.9092029385805694,fake
43,175139,20109,105,9,0.1122480211324051,3,150.30864598605942,0.1001375807858125,real
118,168231,191233,9,4,0.93,2,21248.11,1.137,fake
87,26618,28362,10,2,0.8092895968538344,6,2501.672488427043,1.1670554905778197,fake
30,41612,43723,17,5,1.0415931866845436,22,2401.0688988755205,1.1614051159533818,fake
78,17769,1195,28,11,0.191500117275773,22,43.24983286288485,0.0661689380575606,real
89,39244,1174,60,11,0.2819008470194455,21,20.612629435032545,0.0324758144762984,real
65,48321,5166,119,9,0.1403665103440163,23,47.552741676354174,0.1185528864884412,real
3,205575,167083,1,2,0.8591961027923906,18,74589.15589170091,0.8196847629057787,fake
116,97085,7654,70,13,0.2596424140144625,20,103.81022119882584,0.0739798521480112,real
113,123184,140908,6,3,0.7145312858635806,13,21416.533471262137,1.080317313750766,fake
40,105537,16420,76,13,0.1335823099782231,19,217.92744753809825,0.1342521917283176,real
103,41771,5539,60,11,0.1196146829253085,14,74.16909290248334,0.126082421404533,real
105,5690,5749,4,2,0.8695521511176895,4,1191.7920220224416,1.0379508436654374,fake
102,155889,7516,37,13,0.2667862297630022,15,197.70308007059236,0.0518185776184848,real
115,147033,15962,103,8,0.2290046996487649,12,126.34669666129102,0.1124860489593189,real
59,148472,154665,1,2,0.8221449967590553,9,80889.5612789658,0.9874031146340468,fake
8,34344,4252,30,9,0.1043083463087927,14,132.38444768527617,0.1072035359051031,real
20,197165,157884,8,4,0.7382917034195521,8,19494.096112051604,0.9821235690502044,fake
11,9887,12356,13,1,0.9498813759066982,18,855.9443914283241,1.0998378077785125,fake
89,38767,1115,60,11,0.2751823681163383,4,18.84338587898664,0.0353727176314971,real
81,138157,10833,84,12,0.139169995182567,18,125.07285165845056,0.090805836678547,real
107,109992,14290,100,11,0.1356350120351103,22,151.91563175851545,0.1509572105896874,real
7,124027,14565,77,9,0.0630087197637211,14,206.6103438753349,0.118124902967978,real
89,34625,1271,60,9,0.2366883505536548,6,20.89106370922363,0.0359223612283605,real
82,170556,7518,59,12,0.3006021974301429,5,118.68826456180112,0.0496410935864538,real
48,135438,14030,85,9,0.30918989381703,6,160.1202389672503,0.0918380407973428,real
83,50542,41115,19,2,0.7866765002791614,15,2414.6715267104914,0.909080664664344,fake
31,157895,171895,16,1,0.7999317041999564,4,8608.558545528065,1.2379687247168705,fake
95,98254,95893,16,1,0.7128550140381898,9,5849.956933151707,0.9813434269059546,fake
118,162327,200529,9,4,0.9033718344692582,20,19453.14020840152,1.076726878903446,fake
75,39605,44158,16,1,0.8693583571496133,5,2347.6445610589994,1.0269855599244644,fake
48,152749,13977,89,9,0.2869357953339005,18,157.90535180705456,0.0914139946775288,real
67,212637,149972,7,5,0.9362830727653833,10,19831.71062015144,0.9114061889582412,fake
53,135415,143925,6,3,0.83,11,23987.5,1.063,fake
54,71502,3035,58,8,0.0565232169283685,9,49.76029304104786,0.0442191801937223,real
33,72901,61316,1,3,0.7806688807643885,15,31086.095542452007,1.033839772587833,fake
117,126601,146289,2,1,0.6798316496180685,7,47786.72252823814,1.1675520803503197,fake
111,111722,12616,88,13,0.1965955431026591,11,149.0795044470325,0.1144190532109343,real
88,41966,2561,31,8,0.2309317567243967,21,70.5631108355028,0.0588733856025168,real
45,152491,8512,55,13,0.1790572715250152,22,172.15777619524857,0.0579553646510214,real
109,83005,10763,31,10,0.1537939077276159,20,320.4022191922359,0.1276920280636637,real
10,179683,135837,9,4,0.8706677390832427,22,16475.975273546028,0.8161844922105712,fake
93,39955,4776,82,12,0.2749190849030336,7,61.249261191579954,0.1165911644391808,real
110,9217,831,99,15,0.2370400097291795,14,7.509725978139293,0.0885589686587885,real
115,126407,14068,119,8,0.2218244007355391,8,134.0480763853811,0.1097302627237727,real
28,16295,15231,4,0,0.924968710555352,20,3063.4713242261573,1.004185015982334,fake
16,134611,4930,102,10,0.0569553179233762,17,41.77377841261332,0.0343142995665075,real
22,13399,2161,60,10,0.2516192113809853,0,33.42724160681745,0.1580046676960791,real
23,56438,59896,7,2,0.7929636649706836,16,8254.734244421858,1.1146947966736436,fake
54,73371,3099,58,7,0.0659698701220523,1,56.03002824591085,0.0467755885229985,real
6,83695,111816,20,2,0.6833807487305033,10,5451.310472136129,1.1318544474025414,fake
110,10097,818,94,13,0.2624761510211132,6,8.28895300892148,0.0872822900692503,real
80,148418,19128,35,9,0.2074564191678868,4,468.7271783464305,0.1121108882273505,real
99,93908,72773,17,3,0.790508747784659,18,4909.757997665341,0.8251208521811831,fake
119,81501,5107,108,11,0.1316459758875755,7,45.68612748562106,0.0610682484231928,real
66,15187,1265,38,15,0.140009441544948,19,25.702530697431136,0.078886082032469,real
28,17759,16115,4,1,0.7816899822201346,10,2970.872965419899,1.0231882391771143,fake
2,172720,11586,49,12,0.0632358042451427,19,219.5925193981479,0.0745558840754532,real
41,32014,36850,3,4,0.716920025753292,22,7987.046476736652,1.0291461610086527,fake
98,87888,80647,12,1,0.7395234465883872,22,6528.858037693608,0.9284514134040192,fake
68,58720,2242,95,8,0.126415971465092,11,24.51683111706771,0.0411635988178182,real
38,114550,121405,8,3,0.8531761271236403,4,11608.911044431585,0.9144624320852804,fake
43,180733,20938,118,10,0.099304093077078,2,167.1258092761639,0.1115963303835909,real
1,112434,117609,9,3,0.6918369740234382,17,12255.372645164778,0.899798012018759,fake
61,40862,1471,58,8,0.1988301272018836,22,20.397880567546203,0.0366199682990539,real
107,93600,12886,92,11,0.1313371010863919,16,146.85336178643402,0.1423429897402335,real
76,122504,127042,13,1,0.9674410724663152,16,9277.015235448114,1.2524736166079484,fake
25,177281,16120,59,10,0.2107285854008866,21,264.0556373029686,0.0809375664378519,real
32,19972,24134,10,2,0.8589186955589193,23,2367.169406019947,1.15658639744975,fake
16,149949,5127,107,11,0.0641819554666309,23,45.91012406212586,0.0371979843450175,real
104,111164,10525,43,9,0.1170725807388378,21,214.4826565572569,0.1037583986625369,real
110,10187,781,103,13,0.2598019534956927,12,7.583294234742906,0.0905121642218433,real
105,6083,6113,4,2,0.8270936744758711,14,1255.305321662783,1.1077401069761803,fake
77,96999,79807,3,3,0.7013664382922784,15,18990.796882073493,0.8627661047839605,fake
31,146989,173664,18,1,0.7715817093404034,8,8579.780654304774,1.2391992690690876,fake
58,17273,707,30,7,0.1958423973544721,4,22.285606570636904,0.0363286821040438,real
45,142532,9567,48,13,0.1660807534500757,17,156.94451668244736,0.0602518261135989,real
111,115909,12778,86,12,0.1969208857324663,17,152.91351205162357,0.1115469139653465,real
62,81603,4783,35,8,0.2096503010622944,10,142.7442729200667,0.0604421489868249,real
37,84655,7796,81,9,0.1134715289384931,13,100.42396120520252,0.102575688583349,real
46,75710,2588,47,7,0.2949077564999339,4,57.55968422558424,0.0420812613341887,real
17,51650,49400,4,4,0.7801422097715849,0,9026.265175514143,0.99484862305763,fake
108,113581,101642,7,2,0.85,10,14520.29,0.895,fake
18,208089,189242,8,2,0.7217224258133248,10,20567.10325134244,0.9325459970774246,fake
42,6846,579,46,10,0.2543743897985875,8,14.536128613061289,0.1040182774564253,real
78,18744,1251,27,11,0.1925161145880496,5,38.74049960098814,0.0648430205170819,real
55,51303,54371,13,1,1.0132536844409965,15,4717.4447663425335,0.9962116701851892,fake
49,88235,77448,16,3,0.74,15,4840.5,0.878,fake
115,138620,14588,114,9,0.2261177380859644,9,143.35793220693017,0.1218335374789362,real
90,39828,48953,19,1,0.6738542426532597,9,2403.721179186329,1.1796058644359564,fake
119,89049,5560,102,10,0.1531350221522313,5,44.180083143235024,0.0539434845412487,real
67,197542,177474,8,4,0.8690755018287655,5,20949.87632471432,0.7743153217431249,fake
6,83932,96751,18,2,0.7377418913905005,3,5106.9143973192895,1.0844171340414412,fake
1,128210,112780,9,3,0.7609383452796533,22,11031.15451400604,0.9420660722248416,fake
60,110385,14504,111,8,0.1270366309119592,2,145.88365673473248,0.1359599922769514,real
78,20055,1291,28,11,0.20856902376914,13,40.93347789060008,0.0712169370668553,real
20,196652,181356,8,4,0.8502420716210212,9,20344.822703838134,0.8505147306506258,fake
114,106388,94521,17,3,0.866056737317887,21,4656.116962412482,0.7814512664573898,fake
44,177089,191044,12,3,0.87,9,15920.33,1.079,fake
90,37298,48437,16,1,0.7650683971080144,5,2308.651543886689,1.1563585091597524,fake
30,40460,38998,18,4,1.0027208535255812,10,2137.273449640697,1.131977700493057,fake
33,68320,67765,2,3,0.786151268034141,21,31172.061724042705,1.0139236611616511,fake
117,119352,166468,2,1,0.7384410022316027,15,55650.89242126484,1.217483592507172,fake
35,162883,15597,67,12,0.1008834379073971,21,251.3030336006674,0.0918759065109438,real
33,66737,70604,1,3,0.7999321718793051,18,35793.95429455511,1.0145600247560762,fake
1,111202,103654,9,3,0.7640971021110035,4,12662.465350790602,0.7859915718476136,fake
76,107809,128705,12,1,1.0365582126270474,20,9498.30470269627,1.204204842960424,fake
76,118957,142885,13,1,0.97177416924232,18,10726.771741355751,1.290933308007952,fake
19,115424,123498,6,3,0.7009548218539429,11,18069.261430276198,1.1203143484426872,fake
104,112076,10947,46,8,0.13,11,237.98,0.098,real
105,5318,6037,4,2,0.8877499424154911,6,1220.5855101076002,0.9664078518626368,fake
55,48125,56848,13,1,1.016364907372079,11,4141.559282658607,1.1196507617753717,fake
119,95078,5424,99,10,0.1260483033155566,13,51.91382723969129,0.0607269244609626,real
7,126794,14331,73,9,0.0578403626998411,0,191.9730201906591,0.1167647535003226,real
69,118697,133019,13,4,0.92076006430919,11,10134.065310950518,1.2124083255248015,fake
52,71246,61503,15,1,0.9785845894287528,18,3577.3634270245416,0.9905222017079796,fake
111,111264,12858,79,12,0.1812170004714073,18,141.20006671685354,0.1045982266323121,real
77,90355,80162,3,3,0.6587945958308493,19,18232.13646636384,0.8050408100925559,fake
107,104732,13935,98,11,0.1265135918107356,5,143.75291174539143,0.1280733473975064,real
36,37452,2717,44,10,0.2406602586818834,10,60.020414517604806,0.0716429321486001,real
11,10855,12322,14,1,0.922278829485348,10,915.8538815026257,1.2260918371446,fake
16,136416,4775,110,10,0.0556030000415992,14,44.82817605830333,0.0325872861064301,real
66,15905,1210,42,15,0.1358986686381343,22,30.221769866871437,0.0809853504861441,real
112,91948,74649,4,2,0.8889118808675149,3,14689.675229454517,0.9074516508198291,fake
77,89826,82528,4,3,0.7094153123423829,9,20486.9582714204,0.7855725417188821,fake
63,12106,12515,5,1,1.0218198181730958,15,2887.76158295045,1.1064118894124877,fake
49,84889,78159,15,3,0.6806627543290731,13,4833.755938458831,0.8096774364380551,fake
74,14984,534,91,13,0.2398653322203818,8,6.015263365670318,0.0359785274691609,real
36,41856,2674,51,9,0.25283618373351,1,60.27965416778838,0.0688595351646742,real
13,41546,47859,6,4,0.853928989812605,6,7276.31132562521,1.0092615633898487,fake
35,175639,17145,59,12,0.1181379925182084,16,256.634280186948,0.0863886310268016,real
110,9810,842,103,12,0.2268666101025974,0,6.83832646081346,0.091250909400338,real
112,83168,82003,4,2,0.8845136789860827,23,15147.413183368426,0.8940467337433831,fake
18,193466,164174,7,2,0.7319275386100882,4,22181.08526989393,0.949823125487077,fake
75,48228,44878,18,1,0.8709175531022544,1,2429.8747530722103,1.0905893963825315,fake
116,99735,7375,78,13,0.2231981392383178,11,90.42400762338195,0.0774929882506213,real
101,136122,11275,116,13,0.1641185040220364,11,104.88537536309993,0.0958025537619741,real
44,170559,189554,11,3,0.8234280558354887,15,16249.048893534124,1.0285161699060783,fake
61,43380,1459,59,9,0.2283724067958505,17,19.868659770425023,0.0326407869518757,real
70,128431,15213,94,8,0.0861344115593588,1,136.15168552646358,0.1289906886713061,real
18,200171,162145,8,2,0.7098939352337662,1,21300.93745427748,0.9037554361331332,fake
49,90106,81166,16,4,0.6700622492877482,17,4581.310388985179,0.9297729292278925,fake
71,176333,20122,71,10,0.27,1,283.41,0.115,real
76,124524,145066,13,1,0.9213988953444228,17,10435.15949545131,1.201484635290144,fake
54,68065,3027,54,7,0.061373004077929,2,52.367487756781706,0.0445375316085203,real
28,16708,15544,5,1,0.85,18,3108.8,0.931,fake
120,45101,5196,60,9,0.1202062545739846,11,82.54479743998803,0.109179440454007,real
89,38777,1265,64,11,0.2811342332734596,5,17.76270610907516,0.0308454913986052,real
91,2107,2509,7,1,0.6739020828823818,17,332.5975221979046,1.1425758540108706,fake
109,77125,10613,32,11,0.15,3,331.66,0.138,real
88,37071,2389,32,8,0.2247046632094126,3,68.77736304948851,0.0687357051375921,real
12,46172,56160,11,2,0.671049290828566,6,4636.142993576901,1.079448440794169,fake
54,68781,2833,56,8,0.0647585115642518,4,51.58050533719803,0.0448926375755529,real
82,180482,7304,64,13,0.2642885176057227,13,131.21097212524904,0.0431124196775544,real
37,82999,8086,94,10,0.1275440599052097,23,92.84048514395892,0.0928978979119322,real
7,116406,14561,66,11,0.0631703433004203,7,196.60471972579973,0.1054830823761256,real
52,67499,65061,17,1,0.9078430811382284,10,3552.06040155298,0.9982805081862804,fake
94,55491,60456,5,4,0.8449833225965001,15,10683.573329613691,1.1914815237424818,fake
110,10451,857,103,14,0.2446217425490628,3,7.410150611981841,0.0805440191129604,real
61,36769,1242,65,9,0.2212224235318779,5,19.721546275310928,0.0345754480877511,real
85,7593,9577,2,1,0.7107078679996133,14,2914.134158106561,1.053277040775122,fake
60,101475,15573,107,9,0.1273607418841558,6,158.81829361757408,0.1476397636689582,real
109,83648,9937,33,10,0.1467370266764676,19,323.60601848188,0.1350558050435296,real
8,36751,4160,28,10,0.1061387558224295,5,141.5029556081792,0.1171957168710252,real
63,11174,12344,4,1,0.9771843774767418,22,2966.185850601407,1.1951943478731486,fake
70,114950,16023,104,7,0.0915743810505162,10,131.96115029589276,0.1098297349289789,real
37,89990,7588,83,10,0.1167959762190397,6,99.6133644489635,0.095066578575181,real
19,103176,110903,7,3,0.7352288386786987,0,15452.403815396136,1.1083888237872015,fake
25,187208,15641,61,11,0.1851941966024647,22,267.1373976553171,0.0827350834846404,real
81,134346,10045,93,11,0.1245084835118441,9,110.30974909210764,0.0862224322491142,real
77,99190,76189,3,4,0.7106536352328696,10,18402.923566485337,0.8028392091340009,fake
52,64599,62542,18,1,1.0642987484006676,12,4069.1965944504072,1.0620221615333238,fake
52,72228,70378,16,1,0.90903987080814,6,4176.650905206625,1.00700077169489,fake
94,60566,61073,5,5,0.789628481936104,9,9792.247214570478,1.0333254682554698,fake
107,94434,15279,95,12,0.1452516368912043,22,146.90942503155273,0.1334968101818068,real
119,80680,5568,108,10,0.1346518931934675,3,48.14174568749789,0.0580631853568381,real
77,96943,73512,4,3,0.6958841441984949,21,18994.42040097625,0.9128951238100582,fake
85,7290,9360,2,1,0.670335265088212,14,3139.491561863993,1.0830724233014837,fake
114,97645,79943,20,2,0.8199934013515687,22,4222.524394740034,0.7665881691563605,fake
